Invoice,StockCode,Description,Category,Quantity,InvoiceDate,Price,Discount,ShippingCost,CustomerID,Country,AcquisitionChannel,RevenueNet
INV530693,GFT006,Gift bag medium,Packaging,9,2024-08-27 00:34:08,1.09,0.1,3.48,10276.0,Germany,Organic,12.31
INV530544,GFT016,Kitchen apron,Kitchen,12,2024-08-27 05:48:14,15.8,0.2,3.27,10059.0,United Kingdom,Ads,154.95
INV530544,GFT011,Wooden ornament,Seasonal,10,2024-08-27 05:48:14,4.06,0.05,3.88,10059.0,United Kingdom,Marketplace,42.45
INV531684,GFT016,Kitchen apron,Kitchen,12,2024-08-27 12:04:48,11.37,0.0,3.57,10351.0,France,Marketplace,140.01
INV531684,GFT017,Ribbon roll,Packaging,6,2024-08-27 12:04:48,1.76,0.0,4.54,10351.0,France,Organic,15.1
INV531684,GFT001,Decorative candle set,Home decor,9,2024-08-27 12:04:48,5.19,0.05,3.5,10351.0,France,Organic,47.87
INV531684,GFT014,Desk calendar,Stationery,9,2024-08-27 12:04:48,10.6,0.0,3.15,10351.0,France,Organic,98.55
INV531684,GFT020,Room spray lavender,Home fragrance,5,2024-08-27 12:04:48,7.4,0.0,3.26,10351.0,France,Organic,40.26
INV530129,GFT001,Decorative candle set,Home decor,6,2024-08-27 16:12:28,9.06,0.05,5.01,10153.0,Finland,Ads,56.65
INV531800,GFT010,Glass storage jar,Kitchen,5,2024-08-27 19:03:30,7.34,0.1,4.16,10504.0,United Kingdom,Ads,37.19
INV530412,GFT019,Porcelain plate,Kitchen,5,2024-08-28 03:22:55,11.0,0.0,4.95,10767.0,United Kingdom,Referral,59.95
INV530412,GFT017,Ribbon roll,Packaging,190,2024-08-28 03:22:55,1.8,0.0,2.25,,United Kingdom,Organic,344.25
INV530412,GFT012,Premium hamper box,Packaging,9,2024-08-28 03:22:55,15.4,0.0,2.91,10767.0,United Kingdom,Marketplace,141.51
INV530412,GFT004,Vintage photo frame,Home decor,7,2024-08-28 03:22:55,10.75,0.0,4.98,10767.0,United Kingdom,Marketplace,80.23
INV531668,GFT002,Ceramic mug floral,Kitchen,14,2024-08-28 08:54:44,6.1,0.2,4.86,10346.0,United Kingdom,Marketplace,73.18
INV531668,GFT009,Decorative pillow cover,Home decor,7,2024-08-28 08:54:44,10.48,0.0,5.2,10346.0,United Kingdom,Organic,78.56
INV531462,GFT020,Room spray lavender,Home fragrance,2,2024-08-28 15:23:08,8.55,0.0,3.6,10581.0,United Kingdom,Marketplace,20.7
INV531462,GFT013,Scented wax melts,Home fragrance,7,2024-08-28 15:23:08,4.22,0.0,5.27,10581.0,United Kingdom,Ads,34.81
INV531462,GFT002,Ceramic mug floral,Kitchen,3,2024-08-28 15:23:08,5.55,0.0,4.12,,United Kingdom,Marketplace,20.77
INV531565,GFT010,Glass storage jar,Kitchen,10,2024-08-28 20:28:03,8.9,0.1,3.68,10245.0,Belgium,Marketplace,83.78
INV531565,GFT015,Mini plant pot,Home decor,5,2024-08-28 20:28:03,6.63,0.0,3.28,10245.0,Belgium,Organic,36.43
INV531565,GFT007,Aroma diffuser,Home fragrance,7,2024-08-28 20:28:03,17.15,0.15,2.26,10245.0,Belgium,Organic,104.3
INV531565,GFT003,Handmade greeting card,Stationery,9,2024-08-28 20:28:03,2.46,0.0,6.67,10245.0,Belgium,Referral,28.81
INV531565,GFT002,Ceramic mug floral,Kitchen,6,2024-08-28 20:28:03,5.33,0.05,4.8,10245.0,Belgium,Organic,35.18
INV530871,GFT003,Handmade greeting card,Stationery,6,2024-08-28 22:20:52,2.57,0.05,6.73,10149.0,Germany,Email,21.38
INV530871,GFT019,Porcelain plate,Kitchen,15,2024-08-28 22:20:52,10.64,0.0,3.35,10149.0,Germany,Organic,162.95
INV530871,GFT005,Tea towel cotton,Kitchen,7,2024-08-28 22:20:52,4.27,0.0,4.36,10149.0,Germany,Marketplace,34.25
INV530871,GFT013,Scented wax melts,Home fragrance,5,2024-08-28 22:20:52,4.96,0.0,2.96,10149.0,Germany,Email,27.76
INV530383,GFT019,Porcelain plate,Kitchen,11,2024-08-28 23:33:13,11.43,0.0,4.09,10585.0,Austria,Marketplace,129.82
INV530425,GFT001,Decorative candle set,Home decor,9,2024-08-29 00:47:30,6.97,0.15,3.01,10764.0,France,Ads,56.33
INV530112,GFT003,Handmade greeting card,Stationery,8,2024-08-29 03:21:52,2.23,0.2,5.6,10704.0,Norway,Organic,19.87
INV530112,GFT007,Aroma diffuser,Home fragrance,12,2024-08-29 03:21:52,14.85,0.0,6.56,10704.0,Norway,Organic,184.76
INV530112,GFT012,Premium hamper box,Packaging,4,2024-08-29 03:21:52,17.88,0.0,5.07,10704.0,Norway,Email,76.59
INV530112,GFT010,Glass storage jar,Kitchen,7,2024-08-29 03:21:52,8.49,0.2,5.64,10704.0,Norway,Email,53.18
INV531194,GFT002,Ceramic mug floral,Kitchen,7,2024-08-30 02:13:18,5.73,0.05,3.07,10200.0,Portugal,Email,41.17
INV531194,GFT008,Notebook botanical,Stationery,5,2024-08-30 02:13:18,5.92,0.0,5.51,10200.0,Portugal,Ads,35.11
INV531194,GFT019,Porcelain plate,Kitchen,10,2024-08-30 02:13:18,14.01,0.0,4.86,10200.0,Portugal,Ads,144.96
INV531194,GFT003,Handmade greeting card,Stationery,9,2024-08-30 02:13:18,2.55,0.15,7.32,10200.0,Portugal,Email,26.83
INV531135,GFT001,Decorative candle set,Home decor,7,2024-08-30 05:45:27,5.63,0.0,4.98,10442.0,France,Email,44.39
INV531135,GFT019,Porcelain plate,Kitchen,9,2024-08-30 05:45:27,11.48,0.0,2.68,10442.0,France,Organic,106.0
INV530664,GFT002,Ceramic mug floral,Kitchen,9,2024-08-30 06:13:54,5.52,0.05,5.27,10547.0,United Kingdom,Organic,52.47
INV530664,GFT011,Wooden ornament,Seasonal,8,2024-08-30 06:13:54,3.22,0.2,5.89,10547.0,United Kingdom,Ads,26.5
INV530998,GFT015,Mini plant pot,Home decor,12,2024-08-31 08:34:00,6.34,0.0,5.29,10603.0,Germany,Organic,81.37
INV530998,GFT010,Glass storage jar,Kitchen,11,2024-08-31 08:34:00,7.65,0.0,4.18,10603.0,Germany,Ads,88.33
INV530998,GFT011,Wooden ornament,Seasonal,5,2024-08-31 08:34:00,3.9,0.0,3.6,10603.0,Germany,Email,23.1
INV530998,GFT019,Porcelain plate,Kitchen,6,2024-08-31 08:34:00,11.39,0.0,4.97,10603.0,Germany,Marketplace,73.31
INV530998,GFT007,Aroma diffuser,Home fragrance,10,2024-08-31 08:34:00,16.04,0.0,0.17,,Germany,Organic,160.57
INV530759,GFT010,Glass storage jar,Kitchen,8,2024-09-01 10:22:17,10.3,0.0,7.38,10426.0,France,Organic,89.78
INV530759,GFT018,Holiday light string,Seasonal,12,2024-09-01 10:22:17,17.45,0.0,3.68,10426.0,France,Marketplace,213.08
INV530759,GFT003,Handmade greeting card,Stationery,-2,2024-09-01 10:22:17,2.13,0.0,2.56,10426.0,France,Email,-1.7
INV530759,GFT012,Premium hamper box,Packaging,-5,2024-09-01 10:22:17,18.52,0.0,3.45,10426.0,France,Ads,-89.15
INV530744,GFT015,Mini plant pot,Home decor,9,2024-09-02 03:48:56,5.82,0.05,4.87,10689.0,United Kingdom,Organic,54.63
INV530744,GFT005,Tea towel cotton,Kitchen,9,2024-09-02 03:48:56,4.37,0.0,2.91,10689.0,United Kingdom,Email,42.24
INV531768,GFT008,Notebook botanical,Stationery,6,2024-09-02 17:13:37,6.56,0.0,3.71,10639.0,Portugal,Referral,43.07
INV531768,GFT017,Ribbon roll,Packaging,7,2024-09-02 17:13:37,2.49,0.0,4.38,10639.0,Portugal,Marketplace,21.81
INV531768,GFT011,Wooden ornament,Seasonal,4,2024-09-02 17:13:37,3.92,0.1,2.92,10639.0,Portugal,Marketplace,17.03
INV531768,GFT001,Decorative candle set,Home decor,-7,2024-09-02 17:13:37,6.74,0.05,6.17,10639.0,Portugal,Email,-38.65
INV530441,GFT012,Premium hamper box,Packaging,9,2024-09-02 18:13:25,16.68,0.0,3.72,10467.0,United Kingdom,Marketplace,153.84
INV530441,GFT006,Gift bag medium,Packaging,6,2024-09-02 18:13:25,1.04,0.0,4.49,10467.0,United Kingdom,Ads,10.73
INV530441,GFT010,Glass storage jar,Kitchen,6,2024-09-02 18:13:25,8.45,0.05,2.67,10467.0,United Kingdom,Marketplace,50.83
INV531094,GFT004,Vintage photo frame,Home decor,4,2024-09-03 11:16:47,9.93,0.1,6.06,10772.0,Sweden,Marketplace,41.81
INV531094,GFT008,Notebook botanical,Stationery,10,2024-09-03 11:16:47,7.2,0.05,2.92,,Sweden,Organic,71.32
INV531094,GFT006,Gift bag medium,Packaging,13,2024-09-03 11:16:47,1.11,0.15,3.67,10772.0,Sweden,Organic,15.94
INV531094,GFT018,Holiday light string,Seasonal,5,2024-09-03 11:16:47,14.15,0.1,3.58,10772.0,Sweden,Ads,67.26
INV531785,GFT015,Mini plant pot,Home decor,6,2024-09-03 12:14:35,8.1,0.0,3.4,10258.0,Spain,Email,52.0
INV530984,GFT009,Decorative pillow cover,Home decor,9,2024-09-04 17:16:49,11.49,0.0,4.83,10336.0,United Kingdom,Email,108.24
INV530984,GFT014,Desk calendar,Stationery,7,2024-09-04 17:16:49,10.78,0.0,2.98,10336.0,United Kingdom,Email,78.44
INV530984,GFT017,Ribbon roll,Packaging,2,2024-09-04 17:16:49,1.87,0.0,3.82,10336.0,United Kingdom,Marketplace,7.56
INV530386,GFT013,Scented wax melts,Home fragrance,8,2024-09-05 11:09:40,4.38,0.05,4.91,10290.0,Germany,Ads,38.2
INV530386,GFT002,Ceramic mug floral,Kitchen,5,2024-09-05 11:09:40,4.45,0.0,2.88,10290.0,Germany,Email,25.13
INV530549,GFT003,Handmade greeting card,Stationery,8,2024-09-05 20:39:14,2.61,0.0,3.03,10314.0,United Kingdom,Email,23.91
INV530549,GFT005,Tea towel cotton,Kitchen,6,2024-09-05 20:39:14,4.29,0.0,4.65,10314.0,United Kingdom,Ads,30.39
INV530549,GFT016,Kitchen apron,Kitchen,10,2024-09-05 20:39:14,14.57,0.1,5.26,10314.0,United Kingdom,Email,136.39
INV531701,GFT015,Mini plant pot,Home decor,-2,2024-09-06 01:12:47,7.18,0.0,4.29,10672.0,United Kingdom,Marketplace,-10.07
INV531701,GFT013,Scented wax melts,Home fragrance,6,2024-09-06 01:12:47,4.51,0.0,5.31,10672.0,United Kingdom,Marketplace,32.37
INV531701,GFT019,Porcelain plate,Kitchen,11,2024-09-06 01:12:47,11.04,0.0,3.99,,United Kingdom,Referral,125.43
INV531173,GFT016,Kitchen apron,Kitchen,6,2024-09-07 02:44:03,9.06,0.1,7.51,10329.0,United Kingdom,Marketplace,56.43
INV531173,GFT001,Decorative candle set,Home decor,10,2024-09-07 02:44:03,8.25,0.0,1.95,10329.0,United Kingdom,Organic,84.45
INV531173,GFT007,Aroma diffuser,Home fragrance,6,2024-09-07 02:44:03,13.63,0.0,4.23,10329.0,United Kingdom,Ads,86.01
INV531173,GFT017,Ribbon roll,Packaging,8,2024-09-07 02:44:03,1.73,0.05,4.69,10329.0,United Kingdom,Organic,17.84
INV531330,GFT004,Vintage photo frame,Home decor,9,2024-09-08 09:44:43,11.64,0.0,3.79,10199.0,United Kingdom,Organic,108.55
INV531330,GFT009,Decorative pillow cover,Home decor,8,2024-09-08 09:44:43,11.92,0.0,5.87,10199.0,United Kingdom,Marketplace,101.23
INV531330,GFT010,Glass storage jar,Kitchen,6,2024-09-08 09:44:43,9.03,0.0,4.02,10199.0,United Kingdom,Email,58.2
INV531330,GFT008,Notebook botanical,Stationery,4,2024-09-08 09:44:43,7.06,0.0,3.82,10199.0,United Kingdom,Email,32.06
INV531737,GFT001,Decorative candle set,Home decor,12,2024-09-08 13:15:53,8.52,0.0,6.32,10146.0,United Kingdom,Ads,108.56
INV531737,GFT009,Decorative pillow cover,Home decor,5,2024-09-08 13:15:53,12.18,0.05,3.76,10146.0,United Kingdom,Email,61.61
INV531737,GFT011,Wooden ornament,Seasonal,5,2024-09-08 13:15:53,2.97,0.1,3.72,10146.0,United Kingdom,Email,17.09
INV530459,GFT017,Ribbon roll,Packaging,4,2024-09-08 15:53:40,1.78,0.0,3.81,10252.0,United Kingdom,Marketplace,10.93
INV530843,GFT005,Tea towel cotton,Kitchen,10,2024-09-09 00:20:28,3.28,0.0,5.77,10528.0,United Kingdom,Marketplace,38.57
INV530843,GFT010,Glass storage jar,Kitchen,5,2024-09-09 00:20:28,9.5,0.1,3.8,10528.0,United Kingdom,Organic,46.55
INV530836,GFT003,Handmade greeting card,Stationery,8,2024-09-09 02:56:27,1.58,0.15,2.78,10702.0,United Kingdom,Email,13.52
INV530836,GFT008,Notebook botanical,Stationery,6,2024-09-09 02:56:27,6.53,0.05,3.64,10702.0,United Kingdom,Ads,40.86
INV530836,GFT020,Room spray lavender,Home fragrance,8,2024-09-09 02:56:27,8.58,0.05,4.19,10702.0,United Kingdom,Email,69.4
INV531720,GFT017,Ribbon roll,Packaging,11,2024-09-09 14:07:04,1.86,0.0,5.04,10174.0,United Kingdom,Organic,25.5
INV531319,GFT015,Mini plant pot,Home decor,9,2024-09-10 03:56:28,7.2,0.05,1.4,10717.0,United Kingdom,Email,62.96
INV531319,GFT012,Premium hamper box,Packaging,13,2024-09-10 03:56:28,15.7,0.0,6.11,10717.0,United Kingdom,Ads,210.21
INV530117,GFT018,Holiday light string,Seasonal,12,2024-09-10 17:20:47,14.97,0.15,6.24,10274.0,United Kingdom,Ads,158.93
INV531130,GFT016,Kitchen apron,Kitchen,5,2024-09-11 10:20:38,15.29,0.0,3.69,10354.0,United Kingdom,Organic,80.14
INV531584,GFT002,Ceramic mug floral,Kitchen,9,2024-09-11 11:53:32,3.75,0.1,4.06,10395.0,United Kingdom,Ads,34.44
INV531584,GFT016,Kitchen apron,Kitchen,14,2024-09-11 11:53:32,13.07,0.1,3.49,,United Kingdom,Ads,168.17
INV531584,GFT006,Gift bag medium,Packaging,6,2024-09-11 11:53:32,1.18,0.0,5.18,10395.0,United Kingdom,Organic,12.26
INV531584,GFT009,Decorative pillow cover,Home decor,9,2024-09-11 11:53:32,10.67,0.0,3.07,10395.0,United Kingdom,Email,99.1
INV531584,GFT012,Premium hamper box,Packaging,9,2024-09-11 11:53:32,20.4,0.0,4.44,10395.0,United Kingdom,Ads,188.04
INV531645,GFT018,Holiday light string,Seasonal,7,2024-09-11 18:59:33,15.26,0.05,2.09,10142.0,United Kingdom,Ads,103.57
INV531645,GFT010,Glass storage jar,Kitchen,8,2024-09-11 18:59:33,9.14,0.0,4.41,10142.0,United Kingdom,Ads,77.53
INV531645,GFT008,Notebook botanical,Stationery,8,2024-09-11 18:59:33,5.61,0.0,5.41,10142.0,United Kingdom,Marketplace,50.29
INV531645,GFT020,Room spray lavender,Home fragrance,8,2024-09-11 18:59:33,7.49,0.15,6.66,,United Kingdom,Organic,57.59
INV531431,GFT009,Decorative pillow cover,Home decor,4,2024-09-12 11:10:03,13.1,0.0,5.15,10308.0,United Kingdom,Organic,57.55
INV531119,GFT007,Aroma diffuser,Home fragrance,4,2024-09-14 06:14:56,18.91,0.0,2.01,10512.0,Poland,Marketplace,77.65
INV530602,GFT001,Decorative candle set,Home decor,13,2024-09-14 19:14:56,8.38,0.0,4.09,10169.0,United Kingdom,Organic,113.03
INV530602,GFT012,Premium hamper box,Packaging,12,2024-09-14 19:14:56,22.13,0.05,5.87,,United Kingdom,Ads,258.15
INV530602,GFT007,Aroma diffuser,Home fragrance,10,2024-09-14 19:14:56,21.61,0.15,4.13,10169.0,United Kingdom,Email,187.81
INV531298,GFT002,Ceramic mug floral,Kitchen,4,2024-09-16 01:49:59,6.17,0.0,3.16,10501.0,United Kingdom,Ads,27.84
INV531298,GFT014,Desk calendar,Stationery,99,2024-09-16 01:49:59,9.02,0.05,5.3,10501.0,United Kingdom,Email,853.63
INV531298,GFT009,Decorative pillow cover,Home decor,-1,2024-09-16 01:49:59,11.12,0.0,5.47,10501.0,United Kingdom,Email,-5.65
INV531298,GFT010,Glass storage jar,Kitchen,6,2024-09-16 01:49:59,11.52,0.0,6.67,10501.0,United Kingdom,Ads,75.79
INV531298,GFT015,Mini plant pot,Home decor,12,2024-09-16 01:49:59,6.02,0.15,2.3,10501.0,United Kingdom,Email,63.7
INV530198,GFT001,Decorative candle set,Home decor,8,2024-09-16 04:35:31,6.22,0.05,4.67,10706.0,United Kingdom,Referral,51.94
INV530198,GFT003,Handmade greeting card,Stationery,7,2024-09-16 04:35:31,2.71,0.05,3.54,10706.0,United Kingdom,Email,21.56
INV530198,GFT010,Glass storage jar,Kitchen,13,2024-09-16 04:35:31,8.09,0.05,6.13,10706.0,United Kingdom,Ads,106.04
INV530198,GFT017,Ribbon roll,Packaging,5,2024-09-16 04:35:31,2.31,0.1,5.55,,United Kingdom,Organic,15.95
INV530198,GFT008,Notebook botanical,Stationery,9,2024-09-16 04:35:31,7.75,0.05,3.13,10706.0,United Kingdom,Ads,69.39
INV530468,GFT020,Room spray lavender,Home fragrance,11,2024-09-16 13:12:05,8.61,0.05,4.07,10056.0,Japan,Ads,94.04
INV530468,GFT017,Ribbon roll,Packaging,7,2024-09-16 13:12:05,1.85,0.2,4.61,10056.0,Japan,Ads,14.97
INV530587,GFT012,Premium hamper box,Packaging,13,2024-09-17 02:41:48,18.6,0.0,3.49,10760.0,United Kingdom,Email,245.29
INV530587,GFT003,Handmade greeting card,Stationery,4,2024-09-17 02:41:48,2.53,0.05,5.87,10760.0,United Kingdom,Email,15.48
INV530587,GFT011,Wooden ornament,Seasonal,6,2024-09-17 02:41:48,2.67,0.1,6.64,10760.0,United Kingdom,Ads,21.06
INV531001,GFT010,Glass storage jar,Kitchen,6,2024-09-17 05:23:58,12.05,0.1,4.69,10025.0,Denmark,Marketplace,69.76
INV531001,GFT017,Ribbon roll,Packaging,11,2024-09-17 05:23:58,1.95,0.05,4.15,10025.0,Denmark,Marketplace,24.53
INV531001,GFT006,Gift bag medium,Packaging,6,2024-09-17 05:23:58,1.17,0.0,4.09,10025.0,Denmark,Ads,11.11
INV531001,GFT001,Decorative candle set,Home decor,7,2024-09-17 05:23:58,7.48,0.0,6.48,10025.0,Denmark,Organic,58.84
INV530735,GFT006,Gift bag medium,Packaging,5,2024-09-17 06:26:19,0.99,0.0,6.56,10554.0,France,Ads,11.51
INV531815,GFT013,Scented wax melts,Home fragrance,6,2024-09-19 04:46:28,5.16,0.0,6.57,10634.0,United Kingdom,Ads,37.53
INV531815,GFT014,Desk calendar,Stationery,1,2024-09-19 04:46:28,10.0,0.0,4.15,10634.0,United Kingdom,Organic,14.15
INV531815,GFT015,Mini plant pot,Home decor,7,2024-09-19 04:46:28,7.18,0.05,4.89,10634.0,United Kingdom,Ads,52.64
INV531815,GFT020,Room spray lavender,Home fragrance,7,2024-09-19 04:46:28,8.34,0.0,5.8,10634.0,United Kingdom,Organic,64.18
INV530225,GFT017,Ribbon roll,Packaging,8,2024-09-19 05:20:54,1.72,0.0,5.13,10322.0,France,Ads,18.89
INV530225,GFT001,Decorative candle set,Home decor,4,2024-09-19 05:20:54,8.25,0.0,2.46,,France,Ads,35.46
INV530225,GFT015,Mini plant pot,Home decor,-3,2024-09-19 05:20:54,7.28,0.0,4.63,10322.0,France,Email,-17.21
INV530225,GFT005,Tea towel cotton,Kitchen,8,2024-09-19 05:20:54,3.34,0.0,6.54,10322.0,France,Email,33.26
INV530121,GFT009,Decorative pillow cover,Home decor,4,2024-09-19 06:40:53,9.99,0.0,6.3,10731.0,United Kingdom,Marketplace,46.26
INV530121,GFT016,Kitchen apron,Kitchen,10,2024-09-19 06:40:53,12.66,0.0,5.23,10731.0,United Kingdom,Marketplace,131.83
INV530121,GFT008,Notebook botanical,Stationery,7,2024-09-19 06:40:53,5.33,0.05,4.84,10731.0,United Kingdom,Marketplace,40.28
INV531784,GFT008,Notebook botanical,Stationery,7,2024-09-19 15:34:58,6.84,0.1,6.12,10555.0,United Kingdom,Referral,49.21
INV531784,GFT005,Tea towel cotton,Kitchen,9,2024-09-19 15:34:58,4.15,0.0,1.38,10555.0,United Kingdom,Referral,38.73
INV531784,GFT016,Kitchen apron,Kitchen,8,2024-09-19 15:34:58,62.09,0.05,4.99,10555.0,United Kingdom,Referral,476.87
INV531784,GFT020,Room spray lavender,Home fragrance,6,2024-09-19 15:34:58,9.11,0.15,4.57,10555.0,United Kingdom,Marketplace,51.03
INV531784,GFT017,Ribbon roll,Packaging,6,2024-09-19 15:34:58,2.52,0.0,4.95,10555.0,United Kingdom,Ads,20.07
INV531634,GFT011,Wooden ornament,Seasonal,13,2024-09-20 08:33:09,3.93,0.1,3.55,10769.0,Germany,Marketplace,49.53
INV531634,GFT004,Vintage photo frame,Home decor,10,2024-09-20 08:33:09,11.99,0.15,4.3,10769.0,Germany,Ads,106.22
INV531634,GFT006,Gift bag medium,Packaging,7,2024-09-20 08:33:09,1.14,0.0,5.32,10769.0,Germany,Email,13.3
INV531634,GFT017,Ribbon roll,Packaging,7,2024-09-20 08:33:09,2.24,0.0,6.78,10769.0,Germany,Ads,22.46
INV530505,GFT009,Decorative pillow cover,Home decor,13,2024-09-20 13:11:42,12.81,0.0,2.71,10084.0,United Kingdom,Ads,169.24
INV530505,GFT018,Holiday light string,Seasonal,9,2024-09-20 13:11:42,13.58,0.05,6.1,10084.0,United Kingdom,Ads,122.21
INV530505,GFT012,Premium hamper box,Packaging,10,2024-09-20 13:11:42,17.11,0.05,2.97,10084.0,United Kingdom,Marketplace,165.51
INV530505,GFT002,Ceramic mug floral,Kitchen,9,2024-09-20 13:11:42,6.1,0.0,4.85,10084.0,United Kingdom,Organic,59.75
INV530505,GFT017,Ribbon roll,Packaging,11,2024-09-20 13:11:42,1.94,0.05,4.11,10084.0,United Kingdom,Email,24.38
INV531432,GFT013,Scented wax melts,Home fragrance,9,2024-09-22 00:58:02,3.33,0.0,4.88,10598.0,United Kingdom,Organic,34.85
INV531432,GFT007,Aroma diffuser,Home fragrance,13,2024-09-22 00:58:02,16.37,0.15,3.62,10598.0,United Kingdom,Organic,184.51
INV531432,GFT001,Decorative candle set,Home decor,10,2024-09-22 00:58:02,6.74,0.0,4.41,10598.0,United Kingdom,Email,71.81
INV531078,GFT010,Glass storage jar,Kitchen,8,2024-09-22 02:27:03,8.07,0.15,6.32,10181.0,Netherlands,Ads,61.2
INV531078,GFT012,Premium hamper box,Packaging,9,2024-09-22 02:27:03,17.17,0.1,5.05,10181.0,Netherlands,Ads,144.13
INV531551,GFT016,Kitchen apron,Kitchen,5,2024-09-22 06:52:12,11.88,0.05,3.05,10602.0,Belgium,Organic,59.48
INV531551,GFT007,Aroma diffuser,Home fragrance,8,2024-09-22 06:52:12,18.98,0.15,5.63,10602.0,Belgium,Ads,134.69
INV530500,GFT013,Scented wax melts,Home fragrance,3,2024-09-22 23:06:31,4.33,0.1,7.05,10291.0,Poland,Organic,18.74
INV530500,GFT018,Holiday light string,Seasonal,8,2024-09-22 23:06:31,13.76,0.0,5.44,10291.0,Poland,Referral,115.52
INV530500,GFT016,Kitchen apron,Kitchen,9,2024-09-22 23:06:31,12.41,0.0,6.32,10291.0,Poland,Ads,118.01
INV530500,GFT006,Gift bag medium,Packaging,4,2024-09-22 23:06:31,1.1,0.0,5.66,10291.0,Poland,Marketplace,10.06
INV530999,GFT011,Wooden ornament,Seasonal,10,2024-09-23 01:24:50,4.33,0.15,3.1,10265.0,Netherlands,Organic,39.91
INV530074,GFT004,Vintage photo frame,Home decor,-5,2024-09-23 01:27:44,12.47,0.0,4.36,10688.0,France,Organic,-57.99
INV530074,GFT020,Room spray lavender,Home fragrance,9,2024-09-23 01:27:44,7.63,0.1,0.0,10688.0,France,Marketplace,61.8
INV530074,GFT016,Kitchen apron,Kitchen,9,2024-09-23 01:27:44,11.83,0.0,3.64,10688.0,France,Organic,110.11
INV530074,GFT015,Mini plant pot,Home decor,14,2024-09-23 01:27:44,6.78,0.05,5.67,10688.0,France,Email,95.84
INV530074,GFT014,Desk calendar,Stationery,10,2024-09-23 01:27:44,9.31,0.0,2.7,10688.0,France,Email,95.8
INV530127,GFT012,Premium hamper box,Packaging,5,2024-09-23 11:11:22,18.44,0.1,5.48,10513.0,United Kingdom,Organic,88.46
INV530127,GFT001,,Home decor,9,2024-09-23 11:11:22,8.03,0.0,4.26,10513.0,United Kingdom,Email,76.53
INV530127,GFT008,Notebook botanical,Stationery,9,2024-09-23 11:11:22,6.48,0.0,4.69,10513.0,United Kingdom,Marketplace,63.01
INV530127,GFT009,Decorative pillow cover,Home decor,8,2024-09-23 11:11:22,8.12,0.0,2.98,10513.0,United Kingdom,Ads,67.94
INV530127,GFT004,Vintage photo frame,Home decor,7,2024-09-23 11:11:22,14.52,0.0,3.95,10513.0,United Kingdom,Email,105.59
INV531592,GFT004,Vintage photo frame,Home decor,6,2024-09-23 15:40:28,11.69,0.0,8.2,10165.0,Canada,Organic,78.34
INV531592,GFT011,Wooden ornament,Seasonal,8,2024-09-23 15:40:28,3.32,0.0,4.94,10165.0,Canada,Marketplace,31.5
INV531592,GFT009,Decorative pillow cover,Home decor,102,2024-09-23 15:40:28,10.14,0.05,4.86,10165.0,Canada,Organic,987.43
INV531592,GFT007,Aroma diffuser,Home fragrance,8,2024-09-23 15:40:28,14.42,0.0,3.03,10165.0,Canada,Ads,118.39
INV531592,GFT001,Decorative candle set,Home decor,9,2024-09-23 15:40:28,7.97,0.0,4.34,10165.0,Canada,Marketplace,76.07
INV530889,GFT003,Handmade greeting card,Stationery,7,2024-09-24 06:15:49,2.23,0.1,2.96,10446.0,EIRE,Organic,17.01
INV530889,GFT009,Decorative pillow cover,Home decor,9,2024-09-24 06:15:49,10.13,0.1,2.92,10446.0,EIRE,Email,84.97
INV531250,GFT018,Holiday light string,Seasonal,8,2024-09-25 02:05:25,17.52,0.0,4.11,10695.0,Germany,Email,144.27
INV531250,GFT011,Wooden ornament,Seasonal,9,2024-09-25 02:05:25,3.87,0.0,6.07,10695.0,Germany,Organic,40.9
INV531773,GFT015,Mini plant pot,Home decor,11,2024-09-25 13:27:07,7.16,0.0,5.77,10697.0,Portugal,Organic,84.53
INV531773,GFT008,Notebook botanical,Stationery,5,2024-09-25 13:27:07,4.94,0.0,4.53,10697.0,Portugal,Organic,29.23
INV531004,GFT014,Desk calendar,Stationery,207,2024-09-25 19:44:30,10.72,0.0,3.23,10044.0,Belgium,Organic,2222.27
INV531004,GFT002,Ceramic mug floral,Kitchen,10,2024-09-25 19:44:30,5.55,0.0,2.03,10044.0,Belgium,Email,57.53
INV531004,GFT019,Porcelain plate,Kitchen,9,2024-09-25 19:44:30,11.61,0.15,4.79,10044.0,Belgium,Referral,93.61
